,alpha,beta,l1,l2,cum_gain
66,0.01,0.05,0.1,0.5,0.7977072310405636
67,0.01,0.05,0.1,1.0,0.7977072310405636
68,0.01,0.05,0.1,1.5,0.7977072310405636
69,0.01,0.05,0.1,2.0,0.7977072310405636
70,0.01,0.05,0.5,0.01,0.7977072310405636
71,0.01,0.05,0.5,0.05,0.7977072310405636
72,0.01,0.05,0.5,0.1,0.7977072310405636
73,0.01,0.05,0.5,0.5,0.7977072310405636
74,0.01,0.05,0.5,1.0,0.7977072310405636
75,0.01,0.05,0.5,1.5,0.7977072310405636
76,0.01,0.05,0.5,2.0,0.7977072310405636
77,0.01,0.05,1.0,0.01,0.7977072310405636
78,0.01,0.05,1.0,0.05,0.7977072310405636
79,0.01,0.05,1.0,0.1,0.7977072310405636
80,0.01,0.05,1.0,0.5,0.7977072310405636
81,0.01,0.05,1.0,1.0,0.7977072310405636
82,0.01,0.05,1.0,1.5,0.7977072310405636
83,0.01,0.05,1.0,2.0,0.7977072310405636
84,0.01,0.05,1.5,0.01,0.7977072310405636
85,0.01,0.05,1.5,0.05,0.7977072310405636
86,0.01,0.05,1.5,0.1,0.7977072310405636
87,0.01,0.05,1.5,0.5,0.7977072310405636
88,0.01,0.05,1.5,1.0,0.7977072310405636
89,0.01,0.05,1.5,1.5,0.7977072310405636
90,0.01,0.05,1.5,2.0,0.7977072310405636
91,0.01,0.05,2.0,0.01,0.7977072310405636
92,0.01,0.05,2.0,0.05,0.7977072310405636
93,0.01,0.05,2.0,0.1,0.7977072310405636
94,0.01,0.05,2.0,0.5,0.7977072310405636
95,0.01,0.05,2.0,1.0,0.7977072310405636
96,0.01,0.05,2.0,1.5,0.7977072310405636
97,0.01,0.05,2.0,2.0,0.7977072310405636
98,0.01,0.1,0.01,0.01,0.7977072310405636
99,0.01,0.1,0.01,0.05,0.7977072310405636
100,0.01,0.1,0.01,0.1,0.7977072310405636
101,0.01,0.1,0.01,0.5,0.7977072310405636
102,0.01,0.1,0.01,1.0,0.7977072310405636
103,0.01,0.1,0.01,1.5,0.7977072310405636
104,0.01,0.1,0.01,2.0,0.7977072310405636
105,0.01,0.1,0.05,0.01,0.7977072310405636
106,0.01,0.1,0.05,0.05,0.7977072310405636
107,0.01,0.1,0.05,0.1,0.7977072310405636
108,0.01,0.1,0.05,0.5,0.7977072310405636
109,0.01,0.1,0.05,1.0,0.7977072310405636
110,0.01,0.1,0.05,1.5,0.7977072310405636
111,0.01,0.1,0.05,2.0,0.7977072310405636
112,0.01,0.1,0.1,0.01,0.7977072310405636
113,0.01,0.1,0.1,0.05,0.7977072310405636
114,0.01,0.1,0.1,0.1,0.7977072310405636
115,0.01,0.1,0.1,0.5,0.7977072310405636
116,0.01,0.1,0.1,1.0,0.7977072310405636
117,0.01,0.1,0.1,1.5,0.7977072310405636
118,0.01,0.1,0.1,2.0,0.7977072310405636
119,0.01,0.1,0.5,0.01,0.7977072310405636
120,0.01,0.1,0.5,0.05,0.7977072310405636
121,0.01,0.1,0.5,0.1,0.7977072310405636
122,0.01,0.1,0.5,0.5,0.7977072310405636
123,0.01,0.1,0.5,1.0,0.7977072310405636
124,0.01,0.1,0.5,1.5,0.7977072310405636
125,0.01,0.1,0.5,2.0,0.7977072310405636
126,0.01,0.1,1.0,0.01,0.7977072310405636
127,0.01,0.1,1.0,0.05,0.7977072310405636
128,0.01,0.1,1.0,0.1,0.7977072310405636
129,0.01,0.1,1.0,0.5,0.7977072310405636
130,0.01,0.1,1.0,1.0,0.7977072310405636
131,0.01,0.1,1.0,1.5,0.7977072310405636
132,0.01,0.1,1.0,2.0,0.7977072310405636
133,0.01,0.1,1.5,0.01,0.7977072310405636
134,0.01,0.1,1.5,0.05,0.7977072310405636
135,0.01,0.1,1.5,0.1,0.7977072310405636
136,0.01,0.1,1.5,0.5,0.7977072310405636
137,0.01,0.1,1.5,1.0,0.7977072310405636
138,0.01,0.1,1.5,1.5,0.7977072310405636
139,0.01,0.1,1.5,2.0,0.7977072310405636
140,0.01,0.1,2.0,0.01,0.7977072310405636
141,0.01,0.1,2.0,0.05,0.7977072310405636
142,0.01,0.1,2.0,0.1,0.7977072310405636
143,0.01,0.1,2.0,0.5,0.7977072310405636
144,0.01,0.1,2.0,1.0,0.7977072310405636
145,0.01,0.1,2.0,1.5,0.7977072310405636
146,0.01,0.1,2.0,2.0,0.7977072310405636
147,0.01,0.5,0.01,0.01,0.7977072310405636
148,0.01,0.5,0.01,0.05,0.7977072310405636
149,0.01,0.5,0.01,0.1,0.7977072310405636
150,0.01,0.5,0.01,0.5,0.7977072310405636
151,0.01,0.5,0.01,1.0,0.7977072310405636
152,0.01,0.5,0.01,1.5,0.7977072310405636
153,0.01,0.5,0.01,2.0,0.7977072310405636
154,0.01,0.5,0.05,0.01,0.7977072310405636
155,0.01,0.5,0.05,0.05,0.7977072310405636
156,0.01,0.5,0.05,0.1,0.7977072310405636
157,0.01,0.5,0.05,0.5,0.7977072310405636
158,0.01,0.5,0.05,1.0,0.7977072310405636
159,0.01,0.5,0.05,1.5,0.7977072310405636
160,0.01,0.5,0.05,2.0,0.7977072310405636
161,0.01,0.5,0.1,0.01,0.7977072310405636
162,0.01,0.5,0.1,0.05,0.7977072310405636
163,0.01,0.5,0.1,0.1,0.7977072310405636
164,0.01,0.5,0.1,0.5,0.7977072310405636
165,0.01,0.5,0.1,1.0,0.7977072310405636
166,0.01,0.5,0.1,1.5,0.7977072310405636
167,0.01,0.5,0.1,2.0,0.7977072310405636
168,0.01,0.5,0.5,0.01,0.7977072310405636
169,0.01,0.5,0.5,0.05,0.7977072310405636
170,0.01,0.5,0.5,0.1,0.7977072310405636
171,0.01,0.5,0.5,0.5,0.7977072310405636
172,0.01,0.5,0.5,1.0,0.7977072310405636
173,0.01,0.5,0.5,1.5,0.7977072310405636
174,0.01,0.5,0.5,2.0,0.7977072310405636
175,0.01,0.5,1.0,0.01,0.7977072310405636
176,0.01,0.5,1.0,0.05,0.7977072310405636
177,0.01,0.5,1.0,0.1,0.7977072310405636
178,0.01,0.5,1.0,0.5,0.7977072310405636
179,0.01,0.5,1.0,1.0,0.7977072310405636
180,0.01,0.5,1.0,1.5,0.7977072310405636
181,0.01,0.5,1.0,2.0,0.7977072310405636
182,0.01,0.5,1.5,0.01,0.7977072310405636
183,0.01,0.5,1.5,0.05,0.7977072310405636
184,0.01,0.5,1.5,0.1,0.7977072310405636
185,0.01,0.5,1.5,0.5,0.7977072310405636
186,0.01,0.5,1.5,1.0,0.7977072310405636
187,0.01,0.5,1.5,1.5,0.7977072310405636
188,0.01,0.5,1.5,2.0,0.7977072310405636
189,0.01,0.5,2.0,0.01,0.7977072310405636
190,0.01,0.5,2.0,0.05,0.7977072310405636
191,0.01,0.5,2.0,0.1,0.7977072310405636
192,0.01,0.5,2.0,0.5,0.7977072310405636
193,0.01,0.5,2.0,1.0,0.7977072310405636
194,0.01,0.5,2.0,1.5,0.7977072310405636
195,0.01,0.5,2.0,2.0,0.7977072310405636
196,0.01,1.0,0.01,0.01,0.7977072310405636
197,0.01,1.0,0.01,0.05,0.7977072310405636
198,0.01,1.0,0.01,0.1,0.7977072310405636
199,0.01,1.0,0.01,0.5,0.7977072310405636
200,0.01,1.0,0.01,1.0,0.7977072310405636
201,0.01,1.0,0.01,1.5,0.7977072310405636
202,0.01,1.0,0.01,2.0,0.7977072310405636
203,0.01,1.0,0.05,0.01,0.7977072310405636
204,0.01,1.0,0.05,0.05,0.7977072310405636
205,0.01,1.0,0.05,0.1,0.7977072310405636
206,0.01,1.0,0.05,0.5,0.7977072310405636
207,0.01,1.0,0.05,1.0,0.7977072310405636
208,0.01,1.0,0.05,1.5,0.7977072310405636
209,0.01,1.0,0.05,2.0,0.7977072310405636
210,0.01,1.0,0.1,0.01,0.7977072310405636
211,0.01,1.0,0.1,0.05,0.7977072310405636
212,0.01,1.0,0.1,0.1,0.7977072310405636
213,0.01,1.0,0.1,0.5,0.7977072310405636
214,0.01,1.0,0.1,1.0,0.7977072310405636
215,0.01,1.0,0.1,1.5,0.7977072310405636
216,0.01,1.0,0.1,2.0,0.7977072310405636
217,0.01,1.0,0.5,0.01,0.3989188584644806
218,0.01,1.0,0.5,0.05,0.47752324017819553
219,0.01,1.0,0.5,0.1,0.4639050901758698
220,0.01,1.0,0.5,0.5,0.504514924226489
221,0.01,1.0,0.5,1.0,0.5100426780934705
222,0.01,1.0,0.5,1.5,0.7112249378805359
223,0.01,1.0,0.5,2.0,0.6254981916537972
224,0.01,1.0,1.0,0.01,0.5440729943872028
225,0.01,1.0,1.0,0.05,0.5440729943872028
226,0.01,1.0,1.0,0.1,0.5395249882165143
227,0.01,1.0,1.0,0.5,0.6401309600257161
228,0.01,1.0,1.0,1.0,0.5977706512717649
229,0.01,1.0,1.0,1.5,0.6366209068892156
230,0.01,1.0,1.0,2.0,0.6474097224445491
231,0.01,1.0,1.5,0.01,0.8592966168109095
232,0.01,1.0,1.5,0.05,0.8613786010213037
233,0.01,1.0,1.5,0.1,0.8613786010213037
234,0.01,1.0,1.5,0.5,0.8591075808696278
235,0.01,1.0,1.5,1.0,0.7270277006545051
236,0.01,1.0,1.5,1.5,0.7015819705480693
237,0.01,1.0,1.5,2.0,0.8377421646058265
238,0.01,1.0,2.0,0.01,0.6973927564140614
239,0.01,1.0,2.0,0.05,0.6954333057264276
240,0.01,1.0,2.0,0.1,0.6954333057264276
241,0.01,1.0,2.0,0.5,0.6336275269041505
242,0.01,1.0,2.0,1.0,0.5533513541947924
243,0.01,1.0,2.0,1.5,0.6036678201439531
244,0.01,1.0,2.0,2.0,0.7158282921520129
245,0.01,1.5,0.01,0.01,0.7429241705134048
246,0.01,1.5,0.01,0.05,0.7429241705134048
247,0.01,1.5,0.01,0.1,0.7429241705134048
248,0.01,1.5,0.01,0.5,0.7457891042514156
249,0.01,1.5,0.01,1.0,0.7573797193993433
250,0.01,1.5,0.01,1.5,0.6616432255897189
251,0.01,1.5,0.01,2.0,0.6616432255897189
252,0.01,1.5,0.05,0.01,0.7544499225054782
253,0.01,1.5,0.05,0.05,0.7544499225054782
254,0.01,1.5,0.05,0.1,0.7725098854018182
255,0.01,1.5,0.05,0.5,0.687294059751457
256,0.01,1.5,0.05,1.0,0.6462512848367599
257,0.01,1.5,0.05,1.5,0.703694437084676
258,0.01,1.5,0.05,2.0,0.7800338202128192
259,0.01,1.5,0.1,0.01,0.9206785422469718
260,0.01,1.5,0.1,0.05,0.9427022623300119
261,0.01,1.5,0.1,0.1,0.9480503434017239
262,0.01,1.5,0.1,0.5,0.8528992886548916
263,0.01,1.5,0.1,1.0,0.8291850672096186
264,0.01,1.5,0.1,1.5,0.7856788419124383
265,0.01,1.5,0.1,2.0,0.7368831911755768
266,0.01,1.5,0.5,0.01,0.6834066120972467
267,0.01,1.5,0.5,0.05,0.6834066120972467
268,0.01,1.5,0.5,0.1,0.6834066120972467
269,0.01,1.5,0.5,0.5,0.6834066120972467
270,0.01,1.5,0.5,1.0,0.6834066120972467
271,0.01,1.5,0.5,1.5,0.6834066120972467
272,0.01,1.5,0.5,2.0,0.6834066120972467
273,0.01,1.5,1.0,0.01,0.6854084302039686
274,0.01,1.5,1.0,0.05,0.6854084302039686
275,0.01,1.5,1.0,0.1,0.6854084302039686
276,0.01,1.5,1.0,0.5,0.6980788762791724
277,0.01,1.5,1.0,1.0,0.7253909895033771
278,0.01,1.5,1.0,1.5,0.7253909895033771
279,0.01,1.5,1.0,2.0,0.7319474012547903
280,0.01,1.5,1.5,0.01,0.8268453087093505
281,0.01,1.5,1.5,0.05,0.8268453087093505
282,0.01,1.5,1.5,0.1,0.8268453087093505
283,0.01,1.5,1.5,0.5,0.8268453087093505
284,0.01,1.5,1.5,1.0,0.8268453087093505
285,0.01,1.5,1.5,1.5,0.7723323816332547
286,0.01,1.5,1.5,2.0,0.7723323816332547
287,0.01,1.5,2.0,0.01,0.8203274506188456
288,0.01,1.5,2.0,0.05,0.8203274506188456
289,0.01,1.5,2.0,0.1,0.8203274506188456
290,0.01,1.5,2.0,0.5,0.8203274506188456
291,0.01,1.5,2.0,1.0,0.8268453087093505
292,0.01,1.5,2.0,1.5,0.8268453087093505
293,0.01,1.5,2.0,2.0,0.8268453087093505
294,0.01,2.0,0.01,0.01,0.5453397128527337
295,0.01,2.0,0.01,0.05,0.5453397128527337
296,0.01,2.0,0.01,0.1,0.5453397128527337
297,0.01,2.0,0.01,0.5,0.5269192821226629
298,0.01,2.0,0.01,1.0,0.5262694562013244
299,0.01,2.0,0.01,1.5,0.5247478261155601
300,0.01,2.0,0.01,2.0,0.5850470934621516
301,0.01,2.0,0.05,0.01,0.5101864911076112
302,0.01,2.0,0.05,0.05,0.5101864911076112
303,0.01,2.0,0.05,0.1,0.5033240848281497
304,0.01,2.0,0.05,0.5,0.5249009766182754
305,0.01,2.0,0.05,1.0,0.547685234662899
306,0.01,2.0,0.05,1.5,0.5269192821226629
307,0.01,2.0,0.05,2.0,0.5024832494267678
308,0.01,2.0,0.1,0.01,0.4381155803498873
309,0.01,2.0,0.1,0.05,0.4381155803498873
310,0.01,2.0,0.1,0.1,0.4549392975900633
311,0.01,2.0,0.1,0.5,0.4666493412179694
312,0.01,2.0,0.1,1.0,0.49447755669067955
313,0.01,2.0,0.1,1.5,0.5033240848281497
314,0.01,2.0,0.1,2.0,0.5249009766182754
315,0.01,2.0,0.5,0.01,0.832389504440712
316,0.01,2.0,0.5,0.05,0.832389504440712
317,0.01,2.0,0.5,0.1,0.832389504440712
318,0.01,2.0,0.5,0.5,0.832389504440712
319,0.01,2.0,0.5,1.0,0.832389504440712
320,0.01,2.0,0.5,1.5,0.832389504440712
321,0.01,2.0,0.5,2.0,0.832389504440712
322,0.01,2.0,1.0,0.01,0.8451806092369513
323,0.01,2.0,1.0,0.05,0.8451806092369513
324,0.01,2.0,1.0,0.1,0.8451806092369513
325,0.01,2.0,1.0,0.5,0.8343735864716244
326,0.01,2.0,1.0,1.0,0.8343735864716244
327,0.01,2.0,1.0,1.5,0.8343735864716244
328,0.01,2.0,1.0,2.0,0.8426280983626021
329,0.01,2.0,1.5,0.01,0.754809820215522
330,0.01,2.0,1.5,0.05,0.754809820215522
331,0.01,2.0,1.5,0.1,0.754809820215522
332,0.01,2.0,1.5,0.5,0.754809820215522
333,0.01,2.0,1.5,1.0,0.7156486850195289
334,0.01,2.0,1.5,1.5,0.7156486850195289
335,0.01,2.0,1.5,2.0,0.7156486850195289
336,0.01,2.0,2.0,0.01,0.754809820215522
337,0.01,2.0,2.0,0.05,0.754809820215522
338,0.01,2.0,2.0,0.1,0.754809820215522
339,0.01,2.0,2.0,0.5,0.754809820215522
340,0.01,2.0,2.0,1.0,0.754809820215522
341,0.01,2.0,2.0,1.5,0.754809820215522
342,0.01,2.0,2.0,2.0,0.754809820215522
343,0.05,0.01,0.01,0.01,1.1221538969896845
344,0.05,0.01,0.01,0.05,1.1246439882017525
345,0.05,0.01,0.01,0.1,1.0415282241289332
346,0.05,0.01,0.01,0.5,0.7977072310405636
347,0.05,0.01,0.01,1.0,0.7977072310405636
348,0.05,0.01,0.01,1.5,0.7977072310405636
349,0.05,0.01,0.01,2.0,0.7977072310405636
350,0.05,0.01,0.05,0.01,1.1282107432176975
351,0.05,0.01,0.05,0.05,1.0381067438752465
352,0.05,0.01,0.05,0.1,0.947754985618815
353,0.05,0.01,0.05,0.5,0.7977072310405636
354,0.05,0.01,0.05,1.0,0.7977072310405636
355,0.05,0.01,0.05,1.5,0.7977072310405636
356,0.05,0.01,0.05,2.0,0.7977072310405636
357,0.05,0.01,0.1,0.01,0.9768385002423703
358,0.05,0.01,0.1,0.05,0.9605051989387074
359,0.05,0.01,0.1,0.1,0.7977072310405636
360,0.05,0.01,0.1,0.5,0.7977072310405636
361,0.05,0.01,0.1,1.0,0.7977072310405636
362,0.05,0.01,0.1,1.5,0.7977072310405636
363,0.05,0.01,0.1,2.0,0.7977072310405636
364,0.05,0.01,0.5,0.01,0.7977072310405636
365,0.05,0.01,0.5,0.05,0.7977072310405636
366,0.05,0.01,0.5,0.1,0.7977072310405636
367,0.05,0.01,0.5,0.5,0.7977072310405636
368,0.05,0.01,0.5,1.0,0.7977072310405636
369,0.05,0.01,0.5,1.5,0.7977072310405636
370,0.05,0.01,0.5,2.0,0.7977072310405636
371,0.05,0.01,1.0,0.01,0.7977072310405636
372,0.05,0.01,1.0,0.05,0.7977072310405636
373,0.05,0.01,1.0,0.1,0.7977072310405636
374,0.05,0.01,1.0,0.5,0.7977072310405636
375,0.05,0.01,1.0,1.0,0.7977072310405636
376,0.05,0.01,1.0,1.5,0.7977072310405636
377,0.05,0.01,1.0,2.0,0.7977072310405636
378,0.05,0.01,1.5,0.01,0.7977072310405636
379,0.05,0.01,1.5,0.05,0.7977072310405636
380,0.05,0.01,1.5,0.1,0.7977072310405636
381,0.05,0.01,1.5,0.5,0.7977072310405636
382,0.05,0.01,1.5,1.0,0.7977072310405636
383,0.05,0.01,1.5,1.5,0.7977072310405636
384,0.05,0.01,1.5,2.0,0.7977072310405636
385,0.05,0.01,2.0,0.01,0.7977072310405636
386,0.05,0.01,2.0,0.05,0.7977072310405636
387,0.05,0.01,2.0,0.1,0.7977072310405636
388,0.05,0.01,2.0,0.5,0.7977072310405636
389,0.05,0.01,2.0,1.0,0.7977072310405636
390,0.05,0.01,2.0,1.5,0.7977072310405636
391,0.05,0.01,2.0,2.0,0.7977072310405636
392,0.05,0.05,0.01,0.01,0.7977072310405636
393,0.05,0.05,0.01,0.05,0.7977072310405636
394,0.05,0.05,0.01,0.1,0.7977072310405636
395,0.05,0.05,0.01,0.5,0.7977072310405636
396,0.05,0.05,0.01,1.0,0.7977072310405636
397,0.05,0.05,0.01,1.5,0.7977072310405636
398,0.05,0.05,0.01,2.0,0.7977072310405636
399,0.05,0.05,0.05,0.01,0.7977072310405636
400,0.05,0.05,0.05,0.05,0.7977072310405636
401,0.05,0.05,0.05,0.1,0.7977072310405636
402,0.05,0.05,0.05,0.5,0.7977072310405636
403,0.05,0.05,0.05,1.0,0.7977072310405636
404,0.05,0.05,0.05,1.5,0.7977072310405636
405,0.05,0.05,0.05,2.0,0.7977072310405636
406,0.05,0.05,0.1,0.01,0.7977072310405636
407,0.05,0.05,0.1,0.05,0.7977072310405636
408,0.05,0.05,0.1,0.1,0.7977072310405636
409,0.05,0.05,0.1,0.5,0.7977072310405636
410,0.05,0.05,0.1,1.0,0.7977072310405636
411,0.05,0.05,0.1,1.5,0.7977072310405636
412,0.05,0.05,0.1,2.0,0.7977072310405636
413,0.05,0.05,0.5,0.01,0.7977072310405636
414,0.05,0.05,0.5,0.05,0.7977072310405636
415,0.05,0.05,0.5,0.1,0.7977072310405636
416,0.05,0.05,0.5,0.5,0.7977072310405636
417,0.05,0.05,0.5,1.0,0.7977072310405636
418,0.05,0.05,0.5,1.5,0.7977072310405636
419,0.05,0.05,0.5,2.0,0.7977072310405636
420,0.05,0.05,1.0,0.01,0.7977072310405636
421,0.05,0.05,1.0,0.05,0.7977072310405636
422,0.05,0.05,1.0,0.1,0.7977072310405636
423,0.05,0.05,1.0,0.5,0.7977072310405636
424,0.05,0.05,1.0,1.0,0.7977072310405636
425,0.05,0.05,1.0,1.5,0.7977072310405636
426,0.05,0.05,1.0,2.0,0.7977072310405636
427,0.05,0.05,1.5,0.01,0.7977072310405636
428,0.05,0.05,1.5,0.05,0.7977072310405636
429,0.05,0.05,1.5,0.1,0.7977072310405636
430,0.05,0.05,1.5,0.5,0.7977072310405636
431,0.05,0.05,1.5,1.0,0.7977072310405636
432,0.05,0.05,1.5,1.5,0.7977072310405636
433,0.05,0.05,1.5,2.0,0.7977072310405636
434,0.05,0.05,2.0,0.01,0.7977072310405636
435,0.05,0.05,2.0,0.05,0.7977072310405636
436,0.05,0.05,2.0,0.1,0.7977072310405636
437,0.05,0.05,2.0,0.5,0.7977072310405636
438,0.05,0.05,2.0,1.0,0.7977072310405636
439,0.05,0.05,2.0,1.5,0.7977072310405636
440,0.05,0.05,2.0,2.0,0.7977072310405636
441,0.05,0.1,0.01,0.01,0.7977072310405636
442,0.05,0.1,0.01,0.05,0.7977072310405636
443,0.05,0.1,0.01,0.1,0.7977072310405636
444,0.05,0.1,0.01,0.5,0.7977072310405636
445,0.05,0.1,0.01,1.0,0.7977072310405636
446,0.05,0.1,0.01,1.5,0.7977072310405636
447,0.05,0.1,0.01,2.0,0.7977072310405636
448,0.05,0.1,0.05,0.01,0.7977072310405636
449,0.05,0.1,0.05,0.05,0.7977072310405636
450,0.05,0.1,0.05,0.1,0.7977072310405636
451,0.05,0.1,0.05,0.5,0.7977072310405636
452,0.05,0.1,0.05,1.0,0.7977072310405636
453,0.05,0.1,0.05,1.5,0.7977072310405636
454,0.05,0.1,0.05,2.0,0.7977072310405636
455,0.05,0.1,0.1,0.01,0.7977072310405636
456,0.05,0.1,0.1,0.05,0.7977072310405636
457,0.05,0.1,0.1,0.1,0.7977072310405636
458,0.05,0.1,0.1,0.5,0.7977072310405636
459,0.05,0.1,0.1,1.0,0.7977072310405636
460,0.05,0.1,0.1,1.5,0.7977072310405636
461,0.05,0.1,0.1,2.0,0.7977072310405636
462,0.05,0.1,0.5,0.01,0.7977072310405636
463,0.05,0.1,0.5,0.05,0.7977072310405636
464,0.05,0.1,0.5,0.1,0.7977072310405636
465,0.05,0.1,0.5,0.5,0.7977072310405636
466,0.05,0.1,0.5,1.0,0.7977072310405636
467,0.05,0.1,0.5,1.5,0.7977072310405636
468,0.05,0.1,0.5,2.0,0.7977072310405636
469,0.05,0.1,1.0,0.01,0.7977072310405636
470,0.05,0.1,1.0,0.05,0.7977072310405636
471,0.05,0.1,1.0,0.1,0.7977072310405636
472,0.05,0.1,1.0,0.5,0.7977072310405636
473,0.05,0.1,1.0,1.0,0.7977072310405636
474,0.05,0.1,1.0,1.5,0.7977072310405636
475,0.05,0.1,1.0,2.0,0.7977072310405636
476,0.05,0.1,1.5,0.01,0.7977072310405636
477,0.05,0.1,1.5,0.05,0.7977072310405636
478,0.05,0.1,1.5,0.1,0.7977072310405636
479,0.05,0.1,1.5,0.5,0.7977072310405636
480,0.05,0.1,1.5,1.0,0.7977072310405636
481,0.05,0.1,1.5,1.5,0.7977072310405636
482,0.05,0.1,1.5,2.0,0.7977072310405636
483,0.05,0.1,2.0,0.01,0.7977072310405636
484,0.05,0.1,2.0,0.05,0.7977072310405636
485,0.05,0.1,2.0,0.1,0.7977072310405636
486,0.05,0.1,2.0,0.5,0.7977072310405636
487,0.05,0.1,2.0,1.0,0.7977072310405636
488,0.05,0.1,2.0,1.5,0.7977072310405636
489,0.05,0.1,2.0,2.0,0.7977072310405636
490,0.05,0.5,0.01,0.01,0.7977072310405636
491,0.05,0.5,0.01,0.05,0.7977072310405636
492,0.05,0.5,0.01,0.1,0.7977072310405636
493,0.05,0.5,0.01,0.5,0.7977072310405636
494,0.05,0.5,0.01,1.0,0.7977072310405636
495,0.05,0.5,0.01,1.5,0.7977072310405636
496,0.05,0.5,0.01,2.0,0.7977072310405636
497,0.05,0.5,0.05,0.01,0.7977072310405636
498,0.05,0.5,0.05,0.05,0.7977072310405636
499,0.05,0.5,0.05,0.1,0.7977072310405636
500,0.05,0.5,0.05,0.5,0.7977072310405636
501,0.05,0.5,0.05,1.0,0.7977072310405636
502,0.05,0.5,0.05,1.5,0.7977072310405636
503,0.05,0.5,0.05,2.0,0.7977072310405636
504,0.05,0.5,0.1,0.01,0.7977072310405636
505,0.05,0.5,0.1,0.05,0.7977072310405636
506,0.05,0.5,0.1,0.1,0.7977072310405636
507,0.05,0.5,0.1,0.5,0.7977072310405636
508,0.05,0.5,0.1,1.0,0.7977072310405636
509,0.05,0.5,0.1,1.5,0.7977072310405636
510,0.05,0.5,0.1,2.0,0.7977072310405636
511,0.05,0.5,0.5,0.01,0.7977072310405636
512,0.05,0.5,0.5,0.05,0.7977072310405636
513,0.05,0.5,0.5,0.1,0.7977072310405636
514,0.05,0.5,0.5,0.5,0.7977072310405636
515,0.05,0.5,0.5,1.0,0.7977072310405636
516,0.05,0.5,0.5,1.5,0.9466020436436238
